Date,Open,High,Low,Close,Volume,Daily_Return_%,SMA5,SMA10,SMA20,Price_Distance_SMA10,Volatility,Volume_Change_%,Target,Ticker
2022-01-31,298.93482472899257,302.2536278325487,296.43844367679367,300.8990173339844,46444500,0.8824269098411497,291.1031188964844,290.6870635986328,298.73348541259764,10.211953735351585,0.8824269098411497,-6.632397670458767,0,MSFT
2022-02-01,300.3474521401161,300.56032158802805,295.2386149185201,298.7509460449219,40950400,-0.7138844480433226,295.0257080078125,291.27825927734375,297.47611236572266,7.472686767578125,0.7138844480433226,-11.829387763890232,1,MSFT
2022-02-02,299.5926934910757,304.9047140821634,298.8670063271222,303.29852294921875,36636000,1.522196653935648,298.2671203613281,292.2584197998047,296.7238143920898,11.040103149414051,1.522196653935648,-10.535672423224195,0,MSFT
2022-02-03,299.4571866637444,301.1408007887822,290.2361239043447,291.4843139648437,43730000,-3.8952411866354897,298.53996582031243,292.22454833984375,295.99183654785156,-0.7402343750000568,3.8952411866354897,19.363467627470254,1,MSFT
2022-02-04,290.478047823017,298.789581209842,290.24583738111943,296.0223083496094,35096500,1.5568571505748308,298.0910217285156,293.1834197998047,295.60770111083986,2.8388885498046648,1.5568571505748308,-19.74273953807455,0,MSFT
2022-02-07,296.24490687098387,297.8607539820601,290.17814242426635,291.1941223144531,28533300,-1.631021007191813,296.15004272460936,293.6265808105469,294.9744186401367,-2.4324584960937727,1.631021007191813,-18.700440214836235,1,MSFT
2022-02-08,291.48434523681885,295.65462512508105,290.2264992927546,294.6870422363281,32421200,1.199515942874374,295.33726196289064,295.1814849853516,294.5046585083008,-0.49444274902344887,1.199515942874374,13.625833675039335,1,MSFT
2022-02-09,299.8249024445116,301.81812081600225,297.4253157990667,301.1214599609375,31284700,2.1834749420197586,294.9018493652344,296.58448486328126,294.3222686767578,4.536975097656239,2.1834749420197586,-3.505422377950229,0,MSFT
2022-02-10,294.18391946316234,299.0992277076315,290.95219605157683,292.5777282714844,45386200,-2.837304153135234,295.1205322265625,296.8302490234375,293.55352478027345,-4.252520751953114,2.837304153135234,45.074748998711826,0,MSFT
2022-02-11,293.3614411464584,294.4257881671344,284.68222196376286,285.47564697265625,39175600,-2.427416926362236,293.0111999511719,295.5511108398438,293.0813446044922,-10.075463867187523,2.427416926362236,-13.6838951046794,0,MSFT
2022-02-14,284.2468738871611,287.1399674072104,281.9053393438206,285.43701171875,36359500,-0.01353364264726764,291.8597778320312,294.0049102783203,292.3459869384766,-8.567898559570324,0.01353364264726764,-7.1884029855318055,1,MSFT
2022-02-15,290.28459536542493,291.04896470161543,287.39150201566304,290.72967529296875,27058300,1.8542317067955283,291.06830444335935,293.202783203125,292.2405212402344,-2.4731079101562727,1.8542317067955283,-25.58120986262188,0,MSFT
2022-02-16,289.29468550260657,291.7186447665817,284.7473355562415,290.39031982421875,29982100,-0.11672543176338701,288.9220764160156,291.911962890625,292.08519134521487,-1.5216430664062273,0.11672543176338701,10.805556890122435,0,MSFT
2022-02-17,287.3458164377349,287.7724356407643,281.17927819469634,281.8870849609375,32461600,-2.9282087875479035,286.78394775390626,290.9522399902344,291.58839416503906,-9.065155029296875,2.9282087875479035,8.269934394188528,0,MSFT
